candidate,perf_status,quality_status,quality_policy,promotable,case,width,height,avg_wall_ms,baseline_avg_wall_ms,wall_delta_pct,speedup,avg_pass_count,baseline_avg_pass_count,pass_count_delta,threadgroup,diffusion_group_size,scanner_image_storage,blur_backend,blur_downsample,intermediate_precision,diffusion_cluster_sigma,halation_grouped_tail,scanner_mps,grain_blur_recurrence,dir_tail_backend,source_format,destination_format,host_layout
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,halation-boost,3840,2160,132.951,132.673,0.20953773563572964,0.9979090040691684,24.0,24.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,232.501,2097.005,-88.91271122386452,9.019337551236339,56.0,60.0,-4.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,232.759,2098.424,-88.90791374860372,9.015436567436705,57.0,61.0,-4.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,dir-only,3840,2160,269.873,268.962,0.33870955748395737,0.9966243381145946,8.0,8.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,scanner-only,3840,2160,26.899,26.876,0.08557821104330884,0.9991449496263802,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,scanner-glare,3840,2160,40.372,40.574,-0.4978557697047326,1.0050034677499255,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-4-cluster-010,OK,PASSED,report_only,0,all-effects,3840,2160,638.248,2512.988,-74.60202754649046,3.937322169438838,79.0,83.0,-4.0,auto,1,buffer,custom,4,float,0.10,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,default-final,1920,1080,15.496,15.433,0.4082161601762497,0.9959344346928239,5.0,5.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,production-grain,1920,1080,49.092,46.242,6.163228234072924,0.9419457345392325,11.0,11.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,51.685,48.103,7.446521007005802,0.9306955596401277,12.0,12.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,27.507,26.542,3.6357471177756,0.9649180208674156,9.0,9.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,21.645,20.834,3.8926754343860996,0.9625317625317625,7.0,7.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.193,9.039,1.703728288527491,0.9832481235722833,4.0,4.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,halation-only,1920,1080,23.345,22.902,1.9343288795738267,0.9810237738273722,21.0,21.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,halation-boost,1920,1080,24.672,24.148,2.1699519628954818,0.9787613488975356,24.0,24.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,71.626,350.456,-79.56205629237337,4.892860134587998,64.0,60.0,4.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,71.887,349.67,-79.44147338919552,4.864161809506587,65.0,61.0,4.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,dir-only,1920,1080,35.761,35.606,0.43531988990619874,0.9956656693045496,8.0,8.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,scanner-only,1920,1080,7.353,6.964,5.5858701895462275,0.9470964232286142,9.0,9.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.694,10.884,-1.7456817346563718,1.0177669721339069,9.0,9.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,all-effects,1920,1080,160.248,496.876,-67.74889509656333,3.100668963107184,87.0,83.0,4.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,default-final,3840,2160,60.824,58.968,3.147469814136471,0.9694857293173748,5.0,5.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,production-grain,3840,2160,191.696,183.33,4.563355697376307,0.9563579834738336,11.0,11.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,210.928,200.757,5.066323963797024,0.9517797542289312,12.0,12.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,108.188,105.885,2.1750011805260394,0.978712981106962,9.0,9.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,83.055,80.605,3.039513677811554,0.9705014749262536,7.0,7.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,auto-exposure,3840,2160,33.187,33.098,0.2688984228654258,0.9973182270166029,4.0,4.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,halation-only,3840,2160,128.003,130.745,-2.0972121304830154,1.021421372936572,21.0,21.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,halation-boost,3840,2160,132.956,132.673,0.21330639994572145,0.9978714762778664,24.0,24.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,391.097,2097.005,-81.3497345023021,5.361853964617474,68.0,60.0,8.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,391.577,2098.424,-81.33947190844177,5.358905145092791,69.0,61.0,8.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,dir-only,3840,2160,266.797,268.962,-0.8049464236583472,1.0081147838993691,8.0,8.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,scanner-only,3840,2160,27.819,26.876,3.5087066527757025,0.9661023041805961,9.0,9.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,scanner-glare,3840,2160,41.162,40.574,1.4492039236949794,0.9857149798357708,9.0,9.0,0.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-2-cluster-005,OK,PASSED,report_only,0,all-effects,3840,2160,802.71,2512.988,-68.05754742959377,3.130629990905806,91.0,83.0,8.0,auto,1,buffer,custom,2,float,0.05,0.0,0.0,0.0,fused,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,default-final,1920,1080,15.612,15.433,1.1598522646277474,0.9885344606712785,5.0,5.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain,1920,1080,47.673,46.242,3.0945893343713604,0.9699830092505191,11.0,11.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,49.928,48.103,3.793942165769278,0.9634473642044545,12.0,12.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,27.086,26.542,2.0495817948911044,0.9799158236727462,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,21.334,20.834,2.3999232024575217,0.9765632323989876,7.0,7.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.157,9.039,1.3054541431574327,0.9871136835208038,4.0,4.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-only,1920,1080,23.271,22.902,1.611212994498296,0.9841433543895836,21.0,21.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-boost,1920,1080,24.525,24.148,1.5612058969686884,0.9846279306829766,24.0,24.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,47.786,350.456,-86.36462209235967,7.33386347465785,64.0,60.0,4.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,47.918,349.67,-86.29622215231504,7.297257815434701,65.0,61.0,4.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,dir-only,1920,1080,14.595,35.606,-59.00971746334888,2.4396026036313807,13.0,8.0,5.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-only,1920,1080,7.185,6.964,3.1734635267087765,0.9692414752957551,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.954,10.884,0.6431459022418254,0.9936096403140405,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,all-effects,1920,1080,96.649,496.876,-80.5486680781523,5.141036120394417,92.0,83.0,9.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,default-final,3840,2160,60.176,58.968,2.0485687152353793,0.9799255517149694,5.0,5.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain,3840,2160,191.194,183.33,4.289532536955204,0.95886900216534,11.0,11.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,208.651,200.757,3.932116937391974,0.9621664885382768,12.0,12.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,106.591,105.885,0.6667611087500485,0.9933765514912142,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,82.971,80.605,2.935301780286582,0.9714840124862903,7.0,7.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,auto-exposure,3840,2160,33.394,33.098,0.8943138558221021,0.9911361322393244,4.0,4.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-only,3840,2160,128.265,130.745,-1.8968220582049167,1.0193349705687444,21.0,21.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-boost,3840,2160,134.005,132.673,1.0039721721827302,0.9900600723853588,24.0,24.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,208.691,2097.005,-90.0481400855029,10.048372953313752,68.0,60.0,8.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,209.519,2098.424,-90.01541156601334,10.015435354311542,69.0,61.0,8.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,dir-only,3840,2160,54.136,268.962,-79.87224961146929,4.968265110093099,13.0,8.0,5.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-only,3840,2160,28.228,26.876,5.030510492632833,0.9521042936091824,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-glare,3840,2160,40.613,40.574,0.09612066840834396,0.9990397163469824,9.0,9.0,0.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-auto-cluster-005-dir-mps,OK,PASSED,report_only,0,all-effects,3840,2160,402.28,2512.988,-83.99196494372435,6.246862881575022,96.0,83.0,13.0,auto,1,buffer,custom,auto,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,default-final,1920,1080,15.594,15.433,1.0432190760059585,0.9896755162241888,5.0,5.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain,1920,1080,47.917,46.242,3.6222481726569016,0.9650437214349812,11.0,11.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,49.884,48.103,3.7024717793069013,0.9642971694330847,12.0,12.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,27.212,26.542,2.5243011076783892,0.9753785094811114,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,21.431,20.834,2.8655083037342868,0.9721431571088609,7.0,7.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.088,9.039,0.5420953645314691,0.9946082746478874,4.0,4.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-only,1920,1080,23.13,22.902,0.9955462405030039,0.9901426718547341,21.0,21.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-boost,1920,1080,24.351,24.148,0.8406493291369862,0.9916635867110181,24.0,24.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,81.241,350.456,-76.81848791289065,4.31378244974828,56.0,60.0,-4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,81.209,349.67,-76.7755312151457,4.305803543942174,57.0,61.0,-4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,dir-only,1920,1080,14.841,35.606,-58.31882267033646,2.399164476787279,13.0,8.0,5.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-only,1920,1080,7.045,6.964,1.1631246410109062,0.9885024840312279,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-glare,1920,1080,11.046,10.884,1.4884233737596384,0.9853340575774037,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,all-effects,1920,1080,133.462,496.876,-73.13977732875003,3.7229773268795614,84.0,83.0,1.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,default-final,3840,2160,59.982,58.968,1.7195767195767122,0.9830949284785436,5.0,5.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain,3840,2160,189.373,183.33,3.2962417498499854,0.9680894319675984,11.0,11.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,enlarged-production-grain,3840,2160,207.944,200.757,3.5799498896675996,0.9654378101796638,12.0,12.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-sublayers,3840,2160,107.743,105.885,1.7547339094300323,0.982755260202519,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,production-grain-no-blur,3840,2160,82.23,80.605,2.0160039699770484,0.9802383558312051,7.0,7.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,auto-exposure,3840,2160,33.259,33.098,0.4864342256329729,0.9951592050272107,4.0,4.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-only,3840,2160,127.998,130.745,-2.1010363685035753,1.021461272832388,21.0,21.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,halation-boost,3840,2160,133.465,132.673,0.596956426703249,0.9940658599632862,24.0,24.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,286.248,2097.005,-86.34967489347903,7.325832844246947,64.0,60.0,4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,286.726,2098.424,-86.33612654068004,7.318568947357408,65.0,61.0,4.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,dir-only,3840,2160,54.08,268.962,-79.89307039656161,4.97340976331361,13.0,8.0,5.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-only,3840,2160,26.892,26.876,0.059532668551861276,0.9994050275174774,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,scanner-glare,3840,2160,40.314,40.574,-0.6408044560555972,1.0064493724264523,9.0,9.0,0.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
approx-downsample-4-cluster-005-dir-mps,OK,PASSED,report_only,0,all-effects,3840,2160,479.668,2512.988,-80.91244367263194,5.239015318928925,92.0,83.0,9.0,auto,1,buffer,custom,4,float,0.05,0.0,0.0,0.0,mps,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,default-final,1920,1080,15.541,15.433,0.6997991317307104,0.9930506402419407,5.0,5.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain,1920,1080,48.233,46.242,4.305609618961117,0.9587212074720627,11.0,11.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,enlarged-production-grain,1920,1080,48.27,48.103,0.347171694073138,0.9965402941785788,12.0,12.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain-no-sublayers,1920,1080,27.079,26.542,2.0232084997362634,0.9801691347538684,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,production-grain-no-blur,1920,1080,21.799,20.834,4.631851780743015,0.9557319143079958,7.0,7.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,auto-exposure,1920,1080,9.282,9.039,2.6883504812479293,0.9738202973497091,4.0,4.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,halation-only,1920,1080,23.158,22.902,1.1178063051261908,0.98894550479316,21.0,21.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,halation-boost,1920,1080,24.416,24.148,1.109822759648835,0.9890235910878112,24.0,24.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,camera-diffusion-only,1920,1080,42.475,350.456,-87.88007624352272,8.250876986462625,36.0,60.0,-24.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,print-diffusion-only,1920,1080,42.536,349.67,-87.835387651214,8.220566108707919,37.0,61.0,-24.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,dir-only,1920,1080,36.085,35.606,1.3452788855810796,0.9867257863378135,8.0,8.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,scanner-only,1920,1080,7.091,6.964,1.8236645605973545,0.9820899732054718,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,scanner-glare,1920,1080,10.888,10.884,0.0367511944138144,0.9996326230712712,9.0,9.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,all-effects,1920,1080,125.092,496.876,-74.82430224039801,3.97208454577431,59.0,83.0,-24.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
mixed-dg2-recurrence--downsample-auto-cluster-005,OK,PASSED,report_only,0,default-final,3840,2160,60.035,58.968,1.809455976122631,0.9822270342300325,5.0,5.0,0.0,auto,2,buffer,custom,auto,float,0.05,0.0,0.0,1.0,fused,float,float,contiguous
