candidate,perf_status,quality_status,quality_policy,case,width,height,iterations,avg_wall_ms,avg_fps,avg_cpu_setup_ms,avg_source_copy_ms,avg_command_buffer_ms,avg_output_copy_ms,avg_pass_count,threadgroup,diffusion_group_size,scanner_image_storage,blur_backend,blur_downsample,intermediate_precision,diffusion_cluster_sigma,halation_grouped_tail,scanner_mps,grain_blur_recurrence,dir_tail_backend,source_format,destination_format,host_layout,grain_synthesis_sampler,grain_synthesis_radius_lut,grain_synthesis_target_storage,grain_synthesis_cell_mode,avg_private_scratch_alloc_bytes,avg_private_scratch_alloc_count,avg_scratch_alloc_bytes,avg_scratch_alloc_count,avg_shared_scratch_alloc_bytes,avg_shared_scratch_alloc_count,avg_static_alloc_bytes,avg_static_alloc_count,avg_upload_bytes,camera_diffusion,destination_no_copy,dir,final_post_process,halation,mean_luma,pass_gpu_timing,pass_timing_mode,print_diffusion,private_scratch,production_grain,returncode,source_no_copy,stderr_log,stdout_log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,print-diffusion-only,1920,1080,5,35.735,27.983,0.042,0.0,35.667,0.0,35.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,1.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,dir-only,1920,1080,5,14.17,70.571,0.089,0.0,14.074,0.0,13.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,0.0,1.0,1.0,1.0,0.0,0.621,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,scanner-only,1920,1080,5,6.904,144.837,0.026,0.0,6.866,0.0,9.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.277,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,scanner-glare,1920,1080,5,10.587,94.457,0.033,0.0,10.53,0.0,9.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,all-effects,1920,1080,5,82.79,12.079,0.107,0.0,82.676,0.0,62.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4008.0,1.0,1.0,1.0,1.0,0.0,0.62,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,default-final,3840,2160,5,59.776,16.729,0.046,0.0,59.702,0.0,5.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.646,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,production-grain,3840,2160,5,182.032,5.494,0.075,0.0,181.934,0.0,11.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.643,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,enlarged-production-grain,3840,2160,5,190.554,5.248,0.073,0.0,190.458,0.0,12.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.703,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,production-grain-no-sublayers,3840,2160,5,100.765,9.924,0.071,0.0,100.672,0.0,9.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,production-grain-no-blur,3840,2160,5,80.845,12.369,0.062,0.0,80.762,0.0,7.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.642,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,auto-exposure,3840,2160,5,34.049,29.369,0.568,0.0,33.456,0.0,4.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.419,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,halation-only,3840,2160,5,127.03,7.872,0.051,0.0,126.954,0.0,21.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,1.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,halation-boost,3840,2160,5,132.764,7.532,0.05,0.0,132.687,0.0,24.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,1.0,0.648,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,camera-diffusion-only,3840,2160,5,162.178,6.166,0.062,0.0,162.094,0.0,36.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,print-diffusion-only,3840,2160,5,162.327,6.16,0.06,0.0,162.243,0.0,37.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,1.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,dir-only,3840,2160,5,53.562,18.67,0.114,0.0,53.442,0.0,13.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,0.0,1.0,1.0,1.0,0.0,0.621,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,scanner-only,3840,2160,5,25.066,39.894,0.047,0.0,24.996,0.0,9.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.277,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,scanner-glare,3840,2160,5,39.298,25.446,0.049,0.0,39.227,0.0,9.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,all-effects,3840,2160,5,344.636,2.902,0.131,0.0,344.499,0.0,64.0,auto,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4008.0,1.0,1.0,1.0,1.0,0.0,0.618,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,default-final,1920,1080,5,15.4,64.935,0.033,0.0,15.345,0.0,5.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,production-grain,1920,1080,5,46.186,21.651,0.042,0.0,46.123,0.0,11.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.645,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,enlarged-production-grain,1920,1080,5,47.13,21.218,0.048,0.0,47.059,0.0,12.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.716,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,production-grain-no-sublayers,1920,1080,5,26.117,38.289,0.038,0.0,26.061,0.0,9.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,production-grain-no-blur,1920,1080,5,20.587,48.574,0.038,0.0,20.531,0.0,7.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.645,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,auto-exposure,1920,1080,5,8.961,111.59,0.315,0.0,8.631,0.0,4.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.419,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,halation-only,1920,1080,5,22.893,43.682,0.041,0.0,22.827,0.0,21.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,1.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,halation-boost,1920,1080,5,24.233,41.266,0.034,0.0,24.177,0.0,24.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,1.0,0.648,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,camera-diffusion-only,1920,1080,5,35.639,28.059,0.04,0.0,35.576,0.0,34.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,1.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,print-diffusion-only,1920,1080,5,35.717,27.998,0.045,0.0,35.648,0.0,35.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,1.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,dir-only,1920,1080,5,14.169,70.576,0.086,0.0,14.077,0.0,13.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,0.0,1.0,1.0,1.0,0.0,0.621,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,scanner-only,1920,1080,5,6.969,143.501,0.025,0.0,6.93,0.0,9.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.277,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,scanner-glare,1920,1080,5,10.549,94.8,0.031,0.0,10.498,0.0,9.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.647,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,all-effects,1920,1080,5,82.486,12.123,0.106,0.0,82.371,0.0,62.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4008.0,1.0,1.0,1.0,1.0,0.0,0.62,0.0,off,0.0,1.0,1.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_1920x1080.stdout.log
round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps,OK,PASSED,report_only,default-final,3840,2160,5,59.564,16.789,0.044,0.0,59.496,0.0,5.0,32x8,2,buffer,custom,auto,float,0.10,0.0,0.0,1.0,mps,float,float,contiguous,r2,512,float-buffer,offset-list,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,1.0,0.0,1.0,0.0,0.646,0.0,off,0.0,1.0,0.0,0,1.0,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stderr.log,/Volumes/Discordia/perf_run/combo_round2_512/round2-mixed-dg2-recurrence-tg32x8--downsample-auto-cluster-010-dir-mps/perf_all_3840x2160.stdout.log
