candidate,perf_status,quality_status,quality_policy,promotable,case,width,height,avg_wall_ms,baseline_avg_wall_ms,wall_delta_pct,speedup,avg_pass_count,baseline_avg_pass_count,pass_count_delta,threadgroup,diffusion_group_size,scanner_image_storage,blur_backend,blur_downsample,intermediate_precision,diffusion_cluster_sigma,halation_grouped_tail,scanner_mps,grain_blur_recurrence,dir_tail_backend,source_format,destination_format,host_layout
dir-tail-mps,OK,PASSED,report_only,0,camera-diffusion-only,3840,2160,2097.592,2103.627,-0.2868854602075299,1.002877108608347,60.0,60.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,mps,float,float,contiguous
dir-tail-mps,OK,PASSED,report_only,0,print-diffusion-only,3840,2160,2094.749,2113.036,-0.8654372192428459,1.0087299242057164,61.0,61.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,mps,float,float,contiguous
dir-tail-mps,OK,PASSED,report_only,0,dir-only,3840,2160,53.722,269.076,-80.03463705421517,5.008674286139756,13.0,8.0,5.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,mps,float,float,contiguous
dir-tail-mps,OK,PASSED,report_only,0,scanner-only,3840,2160,27.204,26.708,1.8571214617343204,0.9817673871489486,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,mps,float,float,contiguous
dir-tail-mps,OK,PASSED,report_only,0,scanner-glare,3840,2160,40.563,40.512,0.12588862559242184,0.9987426965461134,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,mps,float,float,contiguous
dir-tail-mps,OK,PASSED,report_only,0,all-effects,3840,2160,2294.874,2511.022,-8.60796918545517,1.094187306144041,88.0,83.0,5.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,mps,float,float,contiguous
host-half-source,OK,PASSED,exact,1,default-final,1920,1080,15.323,,,,6.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,production-grain,1920,1080,47.239,,,,12.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,50.031,,,,13.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,26.716,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,21.054,,,,8.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,auto-exposure,1920,1080,18.02,,,,4.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,halation-only,1920,1080,23.154,,,,22.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,halation-boost,1920,1080,24.465,,,,25.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,camera-diffusion-only,1920,1080,349.916,,,,61.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,print-diffusion-only,1920,1080,350.49,,,,62.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,dir-only,1920,1080,35.418,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,scanner-only,1920,1080,6.968,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,scanner-glare,1920,1080,10.821,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,all-effects,1920,1080,512.202,,,,84.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,default-final,3840,2160,58.941,,,,6.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,production-grain,3840,2160,189.629,,,,12.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,enlarged-production-grain,3840,2160,206.181,,,,13.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,106.46,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,82.22,,,,8.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,auto-exposure,3840,2160,68.635,,,,4.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,halation-only,3840,2160,126.749,,,,22.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,halation-boost,3840,2160,132.849,,,,25.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2096.054,,,,61.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2097.156,,,,62.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,dir-only,3840,2160,268.583,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,scanner-only,3840,2160,26.666,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,scanner-glare,3840,2160,40.416,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-source,OK,PASSED,exact,1,all-effects,3840,2160,2507.446,,,,84.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,float,contiguous
host-half-destination,OK,PASSED,exact,1,default-final,1920,1080,15.377,,,,6.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,production-grain,1920,1080,47.172,,,,12.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,49.305,,,,13.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,26.769,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,20.949,,,,8.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,auto-exposure,1920,1080,9.016,,,,5.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,halation-only,1920,1080,23.066,,,,22.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,halation-boost,1920,1080,24.428,,,,25.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,camera-diffusion-only,1920,1080,350.36,,,,61.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,print-diffusion-only,1920,1080,350.286,,,,62.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,dir-only,1920,1080,35.575,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,scanner-only,1920,1080,6.991,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,scanner-glare,1920,1080,10.733,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,all-effects,1920,1080,507.235,,,,84.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,default-final,3840,2160,58.44,,,,6.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,production-grain,3840,2160,188.837,,,,12.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,enlarged-production-grain,3840,2160,204.291,,,,13.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,107.639,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,81.717,,,,8.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,auto-exposure,3840,2160,33.422,,,,5.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,halation-only,3840,2160,127.379,,,,22.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,halation-boost,3840,2160,132.642,,,,25.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2100.454,,,,61.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2085.652,,,,62.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,dir-only,3840,2160,249.335,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,scanner-only,3840,2160,27.605,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,scanner-glare,3840,2160,41.208,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-destination,OK,PASSED,exact,1,all-effects,3840,2160,2502.493,,,,84.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,half,contiguous
host-half-io,OK,PASSED,exact,1,default-final,1920,1080,15.505,,,,7.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,production-grain,1920,1080,47.449,,,,13.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,50.52,,,,14.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,27.114,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,21.356,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,auto-exposure,1920,1080,18.668,,,,5.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,halation-only,1920,1080,23.277,,,,23.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,halation-boost,1920,1080,24.451,,,,26.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,camera-diffusion-only,1920,1080,350.533,,,,62.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,print-diffusion-only,1920,1080,351.34,,,,63.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,dir-only,1920,1080,35.906,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,scanner-only,1920,1080,7.57,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,scanner-glare,1920,1080,11.152,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,all-effects,1920,1080,505.708,,,,85.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,default-final,3840,2160,58.725,,,,7.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,production-grain,3840,2160,188.78,,,,13.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,enlarged-production-grain,3840,2160,205.48,,,,14.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,107.252,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,81.426,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,auto-exposure,3840,2160,68.663,,,,5.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,halation-only,3840,2160,127.269,,,,23.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,halation-boost,3840,2160,132.844,,,,26.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2103.538,,,,62.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2122.006,,,,63.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,dir-only,3840,2160,269.293,,,,10.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,scanner-only,3840,2160,27.393,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,scanner-glare,3840,2160,40.791,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-half-io,OK,PASSED,exact,1,all-effects,3840,2160,2522.741,,,,85.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,half,half,contiguous
host-strided-float,OK,PASSED,exact,1,default-final,1920,1080,16.759,,,,5.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,production-grain,1920,1080,49.021,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,51.149,,,,12.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,28.449,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,22.39,,,,7.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,auto-exposure,1920,1080,10.708,,,,4.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,halation-only,1920,1080,24.614,,,,21.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,halation-boost,1920,1080,26.228,,,,24.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,camera-diffusion-only,1920,1080,353.178,,,,60.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,print-diffusion-only,1920,1080,353.033,,,,61.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,dir-only,1920,1080,37.622,,,,8.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,scanner-only,1920,1080,8.434,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,scanner-glare,1920,1080,12.344,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,all-effects,1920,1080,488.35,,,,83.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,default-final,3840,2160,63.276,,,,5.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,production-grain,3840,2160,195.668,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,enlarged-production-grain,3840,2160,211.534,,,,12.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,111.686,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,87.565,,,,7.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,auto-exposure,3840,2160,37.3,,,,4.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,halation-only,3840,2160,133.055,,,,21.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,halation-boost,3840,2160,138.568,,,,24.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2118.112,,,,60.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2115.375,,,,61.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,dir-only,3840,2160,277.539,,,,8.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,scanner-only,3840,2160,31.104,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,scanner-glare,3840,2160,44.528,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-strided-float,OK,PASSED,exact,1,all-effects,3840,2160,2527.648,,,,83.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,strided
host-offset-float,OK,PASSED,exact,1,default-final,1920,1080,16.085,,,,5.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,production-grain,1920,1080,48.045,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,50.839,,,,12.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,27.442,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,21.828,,,,7.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,auto-exposure,1920,1080,9.78,,,,4.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,halation-only,1920,1080,23.959,,,,21.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,halation-boost,1920,1080,25.393,,,,24.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,camera-diffusion-only,1920,1080,352.296,,,,60.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,print-diffusion-only,1920,1080,352.37,,,,61.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,dir-only,1920,1080,36.696,,,,8.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,scanner-only,1920,1080,7.76,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,scanner-glare,1920,1080,11.514,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,all-effects,1920,1080,498.197,,,,83.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,default-final,3840,2160,62.857,,,,5.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,production-grain,3840,2160,194.274,,,,11.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,enlarged-production-grain,3840,2160,211.785,,,,12.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,production-grain-no-sublayers,3840,2160,110.751,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,production-grain-no-blur,3840,2160,85.474,,,,7.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,auto-exposure,3840,2160,36.375,,,,4.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,halation-only,3840,2160,132.121,,,,21.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,halation-boost,3840,2160,138.088,,,,24.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,camera-diffusion-only,3840,2160,2113.28,,,,60.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,print-diffusion-only,3840,2160,2113.268,,,,61.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,dir-only,3840,2160,276.134,,,,8.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,scanner-only,3840,2160,30.145,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,scanner-glare,3840,2160,43.557,,,,9.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
host-offset-float,OK,PASSED,exact,1,all-effects,3840,2160,2525.584,,,,83.0,,,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,offset
tg-auto,OK,PASSED,exact,1,default-final,1920,1080,15.282,15.36,-0.5078124999999961,1.0051040439733019,5.0,5.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
tg-auto,OK,PASSED,exact,1,production-grain,1920,1080,46.356,46.226,0.28122701509973297,0.9971956165329191,11.0,11.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
tg-auto,OK,PASSED,exact,1,enlarged-production-grain,1920,1080,48.728,48.571,0.32323814621894464,0.9967780331636841,12.0,12.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
tg-auto,OK,PASSED,exact,1,production-grain-no-sublayers,1920,1080,26.803,26.693,0.4120930581051191,0.9958959817930829,9.0,9.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
tg-auto,OK,PASSED,exact,1,production-grain-no-blur,1920,1080,20.748,20.978,-1.0963866908189552,1.011085405822248,7.0,7.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
tg-auto,OK,PASSED,exact,1,auto-exposure,1920,1080,8.869,9.039,-1.880739019803075,1.019167888149735,4.0,4.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
tg-auto,OK,PASSED,exact,1,halation-only,1920,1080,22.827,23.088,-1.130457380457377,1.0114338283611513,21.0,21.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
tg-auto,OK,PASSED,exact,1,halation-boost,1920,1080,24.335,24.317,0.0740222889336706,0.9992603246352989,24.0,24.0,0.0,auto,1,buffer,custom,off,float,off,0.0,0.0,0.0,fused,float,float,contiguous
